airline,reg,aircraft,age,origin,destination,direction,city_route,airport_route,iata_route,flight_time,speed,distance,weekly_frequency,remarks
圆通航空,B-221F,B767-33AER（BDSF）,22.5,印度加尔各答,阿联酋迪拜-杭州,进口,印度加尔各答-阿联酋迪拜-杭州,苏巴斯·钱德拉·鲍斯-阿勒马克图姆—杭州萧山,CCU-DWC-HGH,12h30m,0.0,,5,
圆通航空,B-221F,B767-33AER（BDSF）,22.5,杭州,阿联酋迪拜,出口,杭州-阿联酋迪拜,杭州萧山-阿勒马克图姆,HGH-DWC,8h15m,774.060606060606,6386.0,4,
圆通航空,B-221F,B767-33AER（BDSF）,22.5,阿联酋迪拜,杭州,进口,阿联酋迪拜-杭州,阿勒马克图姆-杭州萧山,DWC-HGH,8h54m,717.52808988764,6386.0,4,
圆通航空,B-221F,B767-33AER（BDSF）,22.5,杭州,哈萨克斯坦阿斯塔纳,出口,杭州-哈萨克斯坦阿斯塔纳,杭州萧山-努尔苏丹纳扎尔巴耶夫,HGH-NQZ,6h33m,0.0,,3,
圆通航空,B-221F,B767-33AER（BDSF）,22.5,哈萨克斯坦阿斯塔纳,匈牙利布达佩斯-杭州,进口,哈萨克斯坦阿斯塔纳-匈牙利布达佩斯-杭州,努尔苏丹纳扎尔巴耶夫-布达佩斯—杭州萧山,NQZ-HGH,15h41m,0.0,,3,
圆通航空,B-221F,B767-33AER（BDSF）,22.5,杭州,孟加拉国达卡,出口,杭州-孟加拉国达卡,杭州萧山-达卡沙阿贾拉勒,HGH-DAC,4h,0.0,,2,
圆通航空,B-221F,B767-33AER（BDSF）,22.5,孟加拉国达卡,杭州,进口,孟加拉国达卡-杭州,达卡沙阿贾拉勒-杭州萧山,DAC-HGH,4h10m,0.0,,2,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,杭州,哈萨克斯坦阿斯塔纳,出口,杭州-哈萨克斯坦阿斯塔纳,杭州萧山-努尔苏丹纳扎尔巴耶夫,HGH-NQZ,6h33m,0.0,,3,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,哈萨克斯坦阿斯塔纳,匈牙利布达佩斯-杭州,进口,哈萨克斯坦阿斯塔纳-匈牙利布达佩斯-杭州,努尔苏丹纳扎尔巴耶夫-布达佩斯—杭州萧山,NQZ-HGH,15h41m,0.0,,3,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,杭州,哈萨克斯坦阿斯塔纳-匈牙利布达佩斯,出口,杭州-哈萨克斯坦阿斯塔纳-匈牙利布达佩斯,杭州萧山—阿斯塔纳—布达佩斯,HGH-NQZ-BUD,12h8m,689.505494505495,8366.0,2,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,匈牙利布达佩斯,杭州,进口,匈牙利布达佩斯-杭州,布达佩斯-杭州萧山,BUD-HGH,10h5m,829.685950413223,8366.0,2,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,杭州,印度加尔各答,出口,杭州-印度加尔各答,杭州萧山-苏巴斯·钱德拉·鲍斯,HGH-CCU,4h15m,773.411764705882,3287.0,4,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,印度加尔各答,阿联酋迪拜-杭州,进口,印度加尔各答-阿联酋迪拜-杭州,苏巴斯·钱德拉·鲍斯-阿勒马克图姆—杭州萧山,CCU-DWC-HGH,12h30m,0.0,,5,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,杭州,孟加拉国达卡,出口,杭州-孟加拉国达卡,杭州萧山-达卡沙阿贾拉勒,HGH-DAC,4h,0.0,,2,
圆通航空,B-221H,B767-33AER（BDSF）,22.4,孟加拉国达卡,杭州,进口,孟加拉国达卡-杭州,达卡沙阿贾拉勒-杭州萧山,DAC-HGH,4h10m,0.0,,2,
华民航空,B-LDP,A330-200F,12.3,香港,新加坡,出口,香港-新加坡,香港-新加坡樟宜,HKG-SIN,3h10m,809.684210526316,2564.0,6,
华民航空,B-LDP,A330-200F,12.3,新加坡,香港,进口,新加坡-香港,新加坡樟宜-香港,SIN-HKG,3h30m,732.571428571429,2564.0,6,
华民航空,B-LDP,A330-200F,12.3,香港,泰国曼谷,出口,香港-泰国曼谷,香港-素万那普,HKG-BKK,2h30m,675.2,1688.0,6,
华民航空,B-LDP,A330-200F,12.3,泰国曼谷,香港,进口,泰国曼谷-香港,素万那普-香港,BKK-HKG,2h30m,675.2,1688.0,6,
华民航空,B-LDP,A330-200F,12.3,香港,韩国首尔,出口,香港-韩国首尔,香港-首尔仁川,HKG-ICN,3h15m,641.230769230769,2084.0,6,
华民航空,B-LDP,A330-200F,12.3,韩国首尔,香港,进口,韩国首尔-香港,首尔仁川-香港,ICN-HKG,3h,694.666666666667,2084.0,6,
华民航空,B-LDS,A330-200F,15.5,香港,新加坡,出口,香港-新加坡,香港-新加坡樟宜,HKG-SIN,3h10m,809.684210526316,2564.0,6,
华民航空,B-LDS,A330-200F,15.5,新加坡,香港,进口,新加坡-香港,新加坡樟宜-香港,SIN-HKG,3h30m,732.571428571429,2564.0,6,
华民航空,B-LDS,A330-200F,15.5,香港,韩国首尔,出口,香港-韩国首尔,香港-首尔仁川,HKG-ICN,3h15m,641.230769230769,2084.0,6,
华民航空,B-LDS,A330-200F,15.5,韩国首尔,香港,进口,韩国首尔-香港,首尔仁川-香港,ICN-HKG,3h,694.666666666667,2084.0,6,
华民航空,B-LDS,A330-200F,15.5,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDS,A330-200F,15.5,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDS,A330-200F,15.5,香港,泰国曼谷,出口,香港-泰国曼谷,香港-素万那普,HKG-BKK,2h30m,675.2,1688.0,6,
华民航空,B-LDS,A330-200F,15.5,泰国曼谷,香港,进口,泰国曼谷-香港,素万那普-香港,BKK-HKG,2h30m,675.2,1688.0,6,
华民航空,B-LKB,A330-200F,9.6,香港,泰国曼谷,出口,香港-泰国曼谷,香港-素万那普,HKG-BKK,2h30m,675.2,1688.0,6,
华民航空,B-LKB,A330-200F,9.6,泰国曼谷,香港,进口,泰国曼谷-香港,素万那普-香港,BKK-HKG,2h30m,675.2,1688.0,6,
华民航空,B-LKB,A330-200F,9.6,香港,韩国首尔,出口,香港-韩国首尔,香港-首尔仁川,HKG-ICN,3h15m,641.230769230769,2084.0,6,
华民航空,B-LKB,A330-200F,9.6,韩国首尔,香港,进口,韩国首尔-香港,首尔仁川-香港,ICN-HKG,3h,694.666666666667,2084.0,6,
华民航空,B-LKB,A330-200F,9.6,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LKB,A330-200F,9.6,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LKC,A330-200F,9.5,香港,泰国曼谷,出口,香港-泰国曼谷,香港-素万那普,HKG-BKK,2h30m,675.2,1688.0,6,
华民航空,B-LKC,A330-200F,9.5,泰国曼谷,香港,进口,泰国曼谷-香港,素万那普-香港,BKK-HKG,2h30m,675.2,1688.0,6,
华民航空,B-LKC,A330-200F,9.5,香港,韩国首尔,出口,香港-韩国首尔,香港-首尔仁川,HKG-ICN,3h15m,641.230769230769,2084.0,6,
华民航空,B-LKC,A330-200F,9.5,韩国首尔,香港,进口,韩国首尔-香港,首尔仁川-香港,ICN-HKG,3h,694.666666666667,2084.0,6,
华民航空,B-LKC,A330-200F,9.5,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LKC,A330-200F,9.5,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDQ,A330-300(F),18.9,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDQ,A330-300(F),18.9,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDQ,A330-300(F),18.9,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDQ,A330-300(F),18.9,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDQ,A330-300(F),18.9,香港,日本名古屋,出口,香港-日本名古屋,香港-名古屋中部,HKG-NGO,3h35m,732.837209302326,2626.0,5,
华民航空,B-LDQ,A330-300(F),18.9,日本名古屋,香港,进口,日本名古屋-香港,名古屋中部-香港,NGO-HKG,3h30m,750.285714285714,2626.0,5,
华民航空,B-LDQ,A330-300(F),18.9,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDQ,A330-300(F),18.9,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDQ,A330-300(F),18.9,香港,韩国首尔,出口,香港-韩国首尔,香港-首尔仁川,HKG-ICN,3h15m,641.230769230769,2084.0,6,
华民航空,B-LDQ,A330-300(F),18.9,韩国首尔,香港,进口,韩国首尔-香港,首尔仁川-香港,ICN-HKG,3h,694.666666666667,2084.0,6,
华民航空,B-LDR,A330-300(F),18.9,香港,日本名古屋,出口,香港-日本名古屋,香港-名古屋中部,HKG-NGO,3h35m,732.837209302326,2626.0,5,
华民航空,B-LDR,A330-300(F),18.9,日本名古屋,香港,进口,日本名古屋-香港,名古屋中部-香港,NGO-HKG,3h30m,750.285714285714,2626.0,5,
华民航空,B-LDR,A330-300(F),18.9,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDR,A330-300(F),18.9,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDR,A330-300(F),18.9,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDR,A330-300(F),18.9,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDR,A330-300(F),18.9,香港,马来西亚槟榔屿州（槟城州）,出口,香港-马来西亚槟榔屿州（槟城州）,香港-槟城,HKG-PEN,3h25m,700.975609756098,2395.0,2,
华民航空,B-LDR,A330-300(F),18.9,马来西亚槟榔屿州（槟城州）,越南胡志明-香港,进口,马来西亚槟榔屿州（槟城州）-越南胡志明-香港,槟城-胡志明新山一-香港,PEN-SGN-HKG,3h45m,638.666666666667,2395.0,3,
华民航空,B-LDR,A330-300(F),18.9,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDR,A330-300(F),18.9,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDR,A330-300(F),18.9,香港,泰国曼谷,出口,香港-泰国曼谷,香港-素万那普,HKG-BKK,2h30m,675.2,1688.0,6,
华民航空,B-LDR,A330-300(F),18.9,泰国曼谷,香港,进口,泰国曼谷-香港,素万那普-香港,BKK-HKG,2h30m,675.2,1688.0,6,
华民航空,B-LDR,A330-300(F),18.9,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDR,A330-300(F),18.9,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDT,A330-300(F),15.2,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDT,A330-300(F),15.2,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDT,A330-300(F),15.2,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDT,A330-300(F),15.2,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDT,A330-300(F),15.2,香港,马来西亚槟榔屿州（槟城州）,出口,香港-马来西亚槟榔屿州（槟城州）,香港-槟城,HKG-PEN,3h25m,700.975609756098,2395.0,2,
华民航空,B-LDT,A330-300(F),15.2,马来西亚槟榔屿州（槟城州）,越南胡志明-香港,进口,马来西亚槟榔屿州（槟城州）-越南胡志明-香港,槟城-胡志明新山一-香港,PEN-SGN-HKG,3h45m,638.666666666667,2395.0,3,
华民航空,B-LDT,A330-300(F),15.2,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDT,A330-300(F),15.2,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDT,A330-300(F),15.2,香港,新加坡,出口,香港-新加坡,香港-新加坡樟宜,HKG-SIN,3h10m,809.684210526316,2564.0,6,
华民航空,B-LDT,A330-300(F),15.2,新加坡,香港,进口,新加坡-香港,新加坡樟宜-香港,SIN-HKG,3h30m,732.571428571429,2564.0,6,
华民航空,B-LDT,A330-300(F),15.2,香港,日本名古屋,出口,香港-日本名古屋,香港-名古屋中部,HKG-NGO,3h35m,732.837209302326,2626.0,5,
华民航空,B-LDT,A330-300(F),15.2,日本名古屋,香港,进口,日本名古屋-香港,名古屋中部-香港,NGO-HKG,3h30m,750.285714285714,2626.0,5,
华民航空,B-LDT,A330-300(F),15.2,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDT,A330-300(F),15.2,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDU,A330-300(F),12.4,香港,日本名古屋,出口,香港-日本名古屋,香港-名古屋中部,HKG-NGO,3h35m,732.837209302326,2626.0,5,
华民航空,B-LDU,A330-300(F),12.4,日本名古屋,香港,进口,日本名古屋-香港,名古屋中部-香港,NGO-HKG,3h30m,750.285714285714,2626.0,5,
华民航空,B-LDU,A330-300(F),12.4,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDU,A330-300(F),12.4,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDU,A330-300(F),12.4,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDU,A330-300(F),12.4,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDU,A330-300(F),12.4,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDU,A330-300(F),12.4,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDU,A330-300(F),12.4,香港,越南胡志明,出口,香港-越南胡志明,香港-胡志明新山一,HKG-SGN,2h,747.5,1495.0,5,
华民航空,B-LDU,A330-300(F),12.4,越南胡志明,香港,进口,越南胡志明-香港,胡志明新山一-香港,SGN-HKG,2h,747.5,1495.0,7,
华民航空,B-LDV,A330-300(F),11.9,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDV,A330-300(F),11.9,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDV,A330-300(F),11.9,香港,日本名古屋,出口,香港-日本名古屋,香港-名古屋中部,HKG-NGO,3h35m,732.837209302326,2626.0,5,
华民航空,B-LDV,A330-300(F),11.9,日本名古屋,香港,进口,日本名古屋-香港,名古屋中部-香港,NGO-HKG,3h30m,750.285714285714,2626.0,5,
华民航空,B-LDV,A330-300(F),11.9,香港,马来西亚槟榔屿州（槟城州）,出口,香港-马来西亚槟榔屿州（槟城州）,香港-槟城,HKG-PEN,3h25m,700.975609756098,2395.0,2,
华民航空,B-LDV,A330-300(F),11.9,马来西亚槟榔屿州（槟城州）,越南胡志明-香港,进口,马来西亚槟榔屿州（槟城州）-越南胡志明-香港,槟城-胡志明新山一-香港,PEN-SGN-HKG,3h45m,638.666666666667,2395.0,3,
华民航空,B-LDV,A330-300(F),11.9,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDV,A330-300(F),11.9,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDV,A330-300(F),11.9,香港,泰国曼谷,出口,香港-泰国曼谷,香港-素万那普,HKG-BKK,2h30m,675.2,1688.0,6,
华民航空,B-LDV,A330-300(F),11.9,泰国曼谷,香港,进口,泰国曼谷-香港,素万那普-香港,BKK-HKG,2h30m,675.2,1688.0,6,
华民航空,B-LDV,A330-300(F),11.9,香港,新加坡,出口,香港-新加坡,香港-新加坡樟宜,HKG-SIN,3h10m,809.684210526316,2564.0,6,
华民航空,B-LDV,A330-300(F),11.9,新加坡,香港,进口,新加坡-香港,新加坡樟宜-香港,SIN-HKG,3h30m,732.571428571429,2564.0,6,
华民航空,B-LDV,A330-300(F),11.9,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDV,A330-300(F),11.9,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDV,A330-300(F),11.9,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDV,A330-300(F),11.9,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDW,A330-300(F),12.7,香港,越南胡志明,出口,香港-越南胡志明,香港-胡志明新山一,HKG-SGN,2h,747.5,1495.0,5,
华民航空,B-LDW,A330-300(F),12.7,越南胡志明,香港,进口,越南胡志明-香港,胡志明新山一-香港,SGN-HKG,2h,747.5,1495.0,7,
华民航空,B-LDW,A330-300(F),12.7,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDW,A330-300(F),12.7,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDW,A330-300(F),12.7,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDW,A330-300(F),12.7,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDW,A330-300(F),12.7,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDW,A330-300(F),12.7,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDW,A330-300(F),12.7,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDW,A330-300(F),12.7,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDW,A330-300(F),12.7,香港,马来西亚槟榔屿州（槟城州）,出口,香港-马来西亚槟榔屿州（槟城州）,香港-槟城,HKG-PEN,3h25m,700.975609756098,2395.0,2,
华民航空,B-LDW,A330-300(F),12.7,马来西亚槟榔屿州（槟城州）,越南胡志明-香港,进口,马来西亚槟榔屿州（槟城州）-越南胡志明-香港,槟城-胡志明新山一-香港,PEN-SGN-HKG,3h45m,638.666666666667,2395.0,3,
华民航空,B-LDW,A330-300(F),12.7,香港,新加坡,出口,香港-新加坡,香港-新加坡樟宜,HKG-SIN,3h10m,809.684210526316,2564.0,6,
华民航空,B-LDW,A330-300(F),12.7,新加坡,香港,进口,新加坡-香港,新加坡樟宜-香港,SIN-HKG,3h30m,732.571428571429,2564.0,6,
华民航空,B-LDX,A330-300(F),12.6,香港,日本名古屋,出口,香港-日本名古屋,香港-名古屋中部,HKG-NGO,3h35m,732.837209302326,2626.0,5,
华民航空,B-LDX,A330-300(F),12.6,日本名古屋,香港,进口,日本名古屋-香港,名古屋中部-香港,NGO-HKG,3h30m,750.285714285714,2626.0,5,
华民航空,B-LDX,A330-300(F),12.6,香港,菲律宾帕拉尼亚克,出口,香港-菲律宾帕拉尼亚克,香港-马尼拉尼诺阿基诺,HKG-MNL,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDX,A330-300(F),12.6,菲律宾帕拉尼亚克,菲律宾,进口,菲律宾帕拉尼亚克-菲律宾,马尼拉尼诺阿基诺-香港,MNL-HKG,1h50m,625.090909090909,1146.0,6,
华民航空,B-LDX,A330-300(F),12.6,香港,菲律宾拉普拉普市,出口,香港-菲律宾拉普拉普市,香港-宿雾马克坦,HKG-CEB,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDX,A330-300(F),12.6,菲律宾拉普拉普市,香港,进口,菲律宾拉普拉普市-香港,宿雾马克坦-香港,CEB-HKG,2h50m,602.117647058824,1706.0,6,
华民航空,B-LDX,A330-300(F),12.6,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDX,A330-300(F),12.6,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDX,A330-300(F),12.6,香港,韩国首尔,出口,香港-韩国首尔,香港-首尔仁川,HKG-ICN,3h15m,641.230769230769,2084.0,6,
华民航空,B-LDX,A330-300(F),12.6,韩国首尔,香港,进口,韩国首尔-香港,首尔仁川-香港,ICN-HKG,3h,694.666666666667,2084.0,6,
华民航空,B-LDX,A330-300(F),12.6,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
华民航空,B-LDX,A330-300(F),12.6,日本东京,香港,进口,日本东京-香港,东京成田-香港,NRT-HKG,3h50m,765.391304347826,2934.0,6,
华民航空,B-LDX,A330-300(F),12.6,香港,马来西亚槟榔屿州（槟城州）,出口,香港-马来西亚槟榔屿州（槟城州）,香港-槟城,HKG-PEN,3h25m,700.975609756098,2395.0,2,
华民航空,B-LDX,A330-300(F),12.6,马来西亚槟榔屿州（槟城州）,越南胡志明-香港,进口,马来西亚槟榔屿州（槟城州）-越南胡志明-香港,槟城-胡志明新山一-香港,PEN-SGN-HKG,3h45m,638.666666666667,2395.0,3,
华民航空,B-LDY,A330-300(F),12.7,香港,新加坡,出口,香港-新加坡,香港-新加坡樟宜,HKG-SIN,3h10m,809.684210526316,2564.0,6,
华民航空,B-LDY,A330-300(F),12.7,新加坡,香港,进口,新加坡-香港,新加坡樟宜-香港,SIN-HKG,3h30m,732.571428571429,2564.0,6,
华民航空,B-LDY,A330-300(F),12.7,香港,日本大阪,出口,香港-日本大阪,香港-关西,HKG-KIX,3h15m,766.461538461538,2491.0,6,
华民航空,B-LDY,A330-300(F),12.7,日本大阪,香港,进口,日本大阪-香港,关西-香港,KIX-HKG,3h30m,711.714285714286,2491.0,6,
华民航空,B-LDY,A330-300(F),12.7,香港,日本东京,出口,香港-日本东京,香港-东京成田,HKG-NRT,4h,733.5,2934.0,6,
